date,district,cases,month,month_sin,month_cos,lag_1,lag_2,lag_3,roll_mean_3,target
2020-06-01,Kegalle,100.0,6,1.2246467991473532e-16,-1.0,84.0,17.0,42.0,47.666666666666664,102.0
2020-07-01,Kegalle,102.0,7,-0.4999999999999997,-0.8660254037844388,100.0,84.0,17.0,67.0,64.0
2020-08-01,Kegalle,64.0,8,-0.8660254037844385,-0.5000000000000004,102.0,100.0,84.0,95.33333333333333,55.0
2020-09-01,Kegalle,55.0,9,-1.0,-1.8369701987210297e-16,64.0,102.0,100.0,88.66666666666667,37.0
2020-10-01,Kegalle,37.0,10,-0.8660254037844386,0.5000000000000001,55.0,64.0,102.0,73.66666666666667,39.0
2020-11-01,Kegalle,39.0,11,-0.5000000000000004,0.8660254037844384,37.0,55.0,64.0,52.0,22.0
2020-12-01,Kegalle,22.0,12,-2.4492935982947064e-16,1.0,39.0,37.0,55.0,43.666666666666664,23.0
2021-01-01,Kegalle,23.0,1,0.49999999999999994,0.8660254037844387,22.0,39.0,37.0,32.666666666666664,31.0
2021-02-01,Kegalle,31.0,2,0.8660254037844386,0.5000000000000001,23.0,22.0,39.0,28.0,55.0
2021-03-01,Kegalle,55.0,3,1.0,6.123233995736766e-17,31.0,23.0,22.0,25.333333333333332,92.0
2021-04-01,Kegalle,92.0,4,0.8660254037844387,-0.4999999999999998,55.0,31.0,23.0,36.333333333333336,38.0
2021-05-01,Kegalle,38.0,5,0.49999999999999994,-0.8660254037844387,92.0,55.0,31.0,59.333333333333336,25.0
2021-06-01,Kegalle,25.0,6,1.2246467991473532e-16,-1.0,38.0,92.0,55.0,61.666666666666664,44.0
2021-07-01,Kegalle,44.0,7,-0.4999999999999997,-0.8660254037844388,25.0,38.0,92.0,51.666666666666664,0.0
2021-08-01,Kegalle,0.0,8,-0.8660254037844385,-0.5000000000000004,44.0,25.0,38.0,35.666666666666664,0.0
2021-09-01,Kegalle,0.0,9,-1.0,-1.8369701987210297e-16,0.0,44.0,25.0,23.0,0.0
2021-10-01,Kegalle,0.0,10,-0.8660254037844386,0.5000000000000001,0.0,0.0,44.0,14.666666666666666,0.0
2021-11-01,Kegalle,0.0,11,-0.5000000000000004,0.8660254037844384,0.0,0.0,0.0,0.0,0.0
2010-04-01,Kilinochchi,1.0,4,0.8660254037844387,-0.4999999999999998,0.0,0.0,0.0,0.0,0.0
2010-05-01,Kilinochchi,0.0,5,0.49999999999999994,-0.8660254037844387,1.0,0.0,0.0,0.3333333333333333,4.0
2010-06-01,Kilinochchi,4.0,6,1.2246467991473532e-16,-1.0,0.0,1.0,0.0,0.3333333333333333,5.0
2010-07-01,Kilinochchi,5.0,7,-0.4999999999999997,-0.8660254037844388,4.0,0.0,1.0,1.6666666666666667,18.0
2010-08-01,Kilinochchi,18.0,8,-0.8660254037844385,-0.5000000000000004,5.0,4.0,0.0,3.0,12.0
2010-09-01,Kilinochchi,12.0,9,-1.0,-1.8369701987210297e-16,18.0,5.0,4.0,9.0,2.0
2010-10-01,Kilinochchi,2.0,10,-0.8660254037844386,0.5000000000000001,12.0,18.0,5.0,11.666666666666666,5.0
2010-11-01,Kilinochchi,5.0,11,-0.5000000000000004,0.8660254037844384,2.0,12.0,18.0,10.666666666666666,6.0
2010-12-01,Kilinochchi,6.0,12,-2.4492935982947064e-16,1.0,5.0,2.0,12.0,6.333333333333333,2.0
2011-01-01,Kilinochchi,2.0,1,0.49999999999999994,0.8660254037844387,6.0,5.0,2.0,4.333333333333333,4.0
2011-02-01,Kilinochchi,4.0,2,0.8660254037844386,0.5000000000000001,2.0,6.0,5.0,4.333333333333333,10.0
2011-03-01,Kilinochchi,10.0,3,1.0,6.123233995736766e-17,4.0,2.0,6.0,4.0,13.0
2011-04-01,Kilinochchi,13.0,4,0.8660254037844387,-0.4999999999999998,10.0,4.0,2.0,5.333333333333333,4.0
2011-05-01,Kilinochchi,4.0,5,0.49999999999999994,-0.8660254037844387,13.0,10.0,4.0,9.0,3.0
2011-06-01,Kilinochchi,3.0,6,1.2246467991473532e-16,-1.0,4.0,13.0,10.0,9.0,3.0
2011-07-01,Kilinochchi,3.0,7,-0.4999999999999997,-0.8660254037844388,3.0,4.0,13.0,6.666666666666667,5.0
2011-08-01,Kilinochchi,5.0,8,-0.8660254037844385,-0.5000000000000004,3.0,3.0,4.0,3.3333333333333335,8.0
2011-09-01,Kilinochchi,8.0,9,-1.0,-1.8369701987210297e-16,5.0,3.0,3.0,3.6666666666666665,3.0
2011-10-01,Kilinochchi,3.0,10,-0.8660254037844386,0.5000000000000001,8.0,5.0,3.0,5.333333333333333,4.0
2011-11-01,Kilinochchi,4.0,11,-0.5000000000000004,0.8660254037844384,3.0,8.0,5.0,5.333333333333333,7.0
2011-12-01,Kilinochchi,7.0,12,-2.4492935982947064e-16,1.0,4.0,3.0,8.0,5.0,8.0
2012-01-01,Kilinochchi,8.0,1,0.49999999999999994,0.8660254037844387,7.0,4.0,3.0,4.666666666666667,2.0
2012-02-01,Kilinochchi,2.0,2,0.8660254037844386,0.5000000000000001,8.0,7.0,4.0,6.333333333333333,5.0
2012-03-01,Kilinochchi,5.0,3,1.0,6.123233995736766e-17,2.0,8.0,7.0,5.666666666666667,3.0
2012-04-01,Kilinochchi,3.0,4,0.8660254037844387,-0.4999999999999998,5.0,2.0,8.0,5.0,19.0
2012-05-01,Kilinochchi,19.0,5,0.49999999999999994,-0.8660254037844387,3.0,5.0,2.0,3.3333333333333335,16.0
2012-06-01,Kilinochchi,16.0,6,1.2246467991473532e-16,-1.0,19.0,3.0,5.0,9.0,8.0
2012-07-01,Kilinochchi,8.0,7,-0.4999999999999997,-0.8660254037844388,16.0,19.0,3.0,12.666666666666666,11.0
2012-08-01,Kilinochchi,11.0,8,-0.8660254037844385,-0.5000000000000004,8.0,16.0,19.0,14.333333333333334,6.0
2012-09-01,Kilinochchi,6.0,9,-1.0,-1.8369701987210297e-16,11.0,8.0,16.0,11.666666666666666,2.0
2012-10-01,Kilinochchi,2.0,10,-0.8660254037844386,0.5000000000000001,6.0,11.0,8.0,8.333333333333334,5.0
2012-11-01,Kilinochchi,5.0,11,-0.5000000000000004,0.8660254037844384,2.0,6.0,11.0,6.333333333333333,8.0
2012-12-01,Kilinochchi,8.0,12,-2.4492935982947064e-16,1.0,5.0,2.0,6.0,4.333333333333333,7.0
2013-01-01,Kilinochchi,7.0,1,0.49999999999999994,0.8660254037844387,8.0,5.0,2.0,5.0,4.0
2013-02-01,Kilinochchi,4.0,2,0.8660254037844386,0.5000000000000001,7.0,8.0,5.0,6.666666666666667,7.0
2013-03-01,Kilinochchi,7.0,3,1.0,6.123233995736766e-17,4.0,7.0,8.0,6.333333333333333,5.0
2013-04-01,Kilinochchi,5.0,4,0.8660254037844387,-0.4999999999999998,7.0,4.0,7.0,6.0,4.0
2013-05-01,Kilinochchi,4.0,5,0.49999999999999994,-0.8660254037844387,5.0,7.0,4.0,5.333333333333333,7.0
2013-06-01,Kilinochchi,7.0,6,1.2246467991473532e-16,-1.0,4.0,5.0,7.0,5.333333333333333,0.0
2013-07-01,Kilinochchi,0.0,7,-0.4999999999999997,-0.8660254037844388,7.0,4.0,5.0,5.333333333333333,16.0
2013-08-01,Kilinochchi,16.0,8,-0.8660254037844385,-0.5000000000000004,0.0,7.0,4.0,3.6666666666666665,7.0
2013-09-01,Kilinochchi,7.0,9,-1.0,-1.8369701987210297e-16,16.0,0.0,7.0,7.666666666666667,3.0
2013-10-01,Kilinochchi,3.0,10,-0.8660254037844386,0.5000000000000001,7.0,16.0,0.0,7.666666666666667,3.0
2013-11-01,Kilinochchi,3.0,11,-0.5000000000000004,0.8660254037844384,3.0,7.0,16.0,8.666666666666666,6.0
2013-12-01,Kilinochchi,6.0,12,-2.4492935982947064e-16,1.0,3.0,3.0,7.0,4.333333333333333,10.0
2014-01-01,Kilinochchi,10.0,1,0.49999999999999994,0.8660254037844387,6.0,3.0,3.0,4.0,10.0
2014-02-01,Kilinochchi,10.0,2,0.8660254037844386,0.5000000000000001,10.0,6.0,3.0,6.333333333333333,4.0
2014-03-01,Kilinochchi,4.0,3,1.0,6.123233995736766e-17,10.0,10.0,6.0,8.666666666666666,6.0
2014-04-01,Kilinochchi,6.0,4,0.8660254037844387,-0.4999999999999998,4.0,10.0,10.0,8.0,0.0
2014-05-01,Kilinochchi,0.0,5,0.49999999999999994,-0.8660254037844387,6.0,4.0,10.0,6.666666666666667,1.0
2014-06-01,Kilinochchi,1.0,6,1.2246467991473532e-16,-1.0,0.0,6.0,4.0,3.3333333333333335,8.0
2014-07-01,Kilinochchi,8.0,7,-0.4999999999999997,-0.8660254037844388,1.0,0.0,6.0,2.3333333333333335,3.0
2014-08-01,Kilinochchi,3.0,8,-0.8660254037844385,-0.5000000000000004,8.0,1.0,0.0,3.0,4.0
2014-09-01,Kilinochchi,4.0,9,-1.0,-1.8369701987210297e-16,3.0,8.0,1.0,4.0,10.0
2014-10-01,Kilinochchi,10.0,10,-0.8660254037844386,0.5000000000000001,4.0,3.0,8.0,5.0,15.0
2014-11-01,Kilinochchi,15.0,11,-0.5000000000000004,0.8660254037844384,10.0,4.0,3.0,5.666666666666667,19.0
2014-12-01,Kilinochchi,19.0,12,-2.4492935982947064e-16,1.0,15.0,10.0,4.0,9.666666666666666,18.0
2015-01-01,Kilinochchi,18.0,1,0.49999999999999994,0.8660254037844387,19.0,15.0,10.0,14.666666666666666,11.0
2015-02-01,Kilinochchi,11.0,2,0.8660254037844386,0.5000000000000001,18.0,19.0,15.0,17.333333333333332,3.0
2015-03-01,Kilinochchi,3.0,3,1.0,6.123233995736766e-17,11.0,18.0,19.0,16.0,0.0
2015-04-01,Kilinochchi,0.0,4,0.8660254037844387,-0.4999999999999998,3.0,11.0,18.0,10.666666666666666,2.0
2015-05-01,Kilinochchi,2.0,5,0.49999999999999994,-0.8660254037844387,0.0,3.0,11.0,4.666666666666667,4.0
2015-06-01,Kilinochchi,4.0,6,1.2246467991473532e-16,-1.0,2.0,0.0,3.0,1.6666666666666667,9.0
2015-07-01,Kilinochchi,9.0,7,-0.4999999999999997,-0.8660254037844388,4.0,2.0,0.0,2.0,7.0
2015-08-01,Kilinochchi,7.0,8,-0.8660254037844385,-0.5000000000000004,9.0,4.0,2.0,5.0,7.0
2015-09-01,Kilinochchi,7.0,9,-1.0,-1.8369701987210297e-16,7.0,9.0,4.0,6.666666666666667,14.0
2015-10-01,Kilinochchi,14.0,10,-0.8660254037844386,0.5000000000000001,7.0,7.0,9.0,7.666666666666667,11.0
2015-11-01,Kilinochchi,11.0,11,-0.5000000000000004,0.8660254037844384,14.0,7.0,7.0,9.333333333333334,6.0
2015-12-01,Kilinochchi,6.0,12,-2.4492935982947064e-16,1.0,11.0,14.0,7.0,10.666666666666666,15.0
2016-01-01,Kilinochchi,15.0,1,0.49999999999999994,0.8660254037844387,6.0,11.0,14.0,10.333333333333334,16.0
2016-02-01,Kilinochchi,16.0,2,0.8660254037844386,0.5000000000000001,15.0,6.0,11.0,10.666666666666666,5.0
2016-03-01,Kilinochchi,5.0,3,1.0,6.123233995736766e-17,16.0,15.0,6.0,12.333333333333334,7.0
2016-04-01,Kilinochchi,7.0,4,0.8660254037844387,-0.4999999999999998,5.0,16.0,15.0,12.0,4.0
2016-05-01,Kilinochchi,4.0,5,0.49999999999999994,-0.8660254037844387,7.0,5.0,16.0,9.333333333333334,4.0
2016-06-01,Kilinochchi,4.0,6,1.2246467991473532e-16,-1.0,4.0,7.0,5.0,5.333333333333333,8.0
2016-07-01,Kilinochchi,8.0,7,-0.4999999999999997,-0.8660254037844388,4.0,4.0,7.0,5.0,8.0
2016-08-01,Kilinochchi,8.0,8,-0.8660254037844385,-0.5000000000000004,8.0,4.0,4.0,5.333333333333333,3.0
2016-09-01,Kilinochchi,3.0,9,-1.0,-1.8369701987210297e-16,8.0,8.0,4.0,6.666666666666667,5.0
2016-10-01,Kilinochchi,5.0,10,-0.8660254037844386,0.5000000000000001,3.0,8.0,8.0,6.333333333333333,1.0
2016-11-01,Kilinochchi,1.0,11,-0.5000000000000004,0.8660254037844384,5.0,3.0,8.0,5.333333333333333,10.0
2016-12-01,Kilinochchi,10.0,12,-2.4492935982947064e-16,1.0,1.0,5.0,3.0,3.0,55.0
2017-01-01,Kilinochchi,55.0,1,0.49999999999999994,0.8660254037844387,10.0,1.0,5.0,5.333333333333333,84.0
2017-02-01,Kilinochchi,84.0,2,0.8660254037844386,0.5000000000000001,55.0,10.0,1.0,22.0,35.0
2017-03-01,Kilinochchi,35.0,3,1.0,6.123233995736766e-17,84.0,55.0,10.0,49.666666666666664,46.0
2017-04-01,Kilinochchi,46.0,4,0.8660254037844387,-0.4999999999999998,35.0,84.0,55.0,58.0,21.0
2017-05-01,Kilinochchi,21.0,5,0.49999999999999994,-0.8660254037844387,46.0,35.0,84.0,55.0,21.0
2017-06-01,Kilinochchi,21.0,6,1.2246467991473532e-16,-1.0,21.0,46.0,35.0,34.0,90.0
2017-07-01,Kilinochchi,90.0,7,-0.4999999999999997,-0.8660254037844388,21.0,21.0,46.0,29.333333333333332,59.0
2017-08-01,Kilinochchi,59.0,8,-0.8660254037844385,-0.5000000000000004,90.0,21.0,21.0,44.0,30.0
2017-09-01,Kilinochchi,30.0,9,-1.0,-1.8369701987210297e-16,59.0,90.0,21.0,56.666666666666664,17.0
2017-10-01,Kilinochchi,17.0,10,-0.8660254037844386,0.5000000000000001,30.0,59.0,90.0,59.666666666666664,28.0
2017-11-01,Kilinochchi,28.0,11,-0.5000000000000004,0.8660254037844384,17.0,30.0,59.0,35.333333333333336,32.0
2017-12-01,Kilinochchi,32.0,12,-2.4492935982947064e-16,1.0,28.0,17.0,30.0,25.0,38.0
2018-01-01,Kilinochchi,38.0,1,0.49999999999999994,0.8660254037844387,32.0,28.0,17.0,25.666666666666668,30.0
2018-02-01,Kilinochchi,30.0,2,0.8660254037844386,0.5000000000000001,38.0,32.0,28.0,32.666666666666664,29.0
2018-03-01,Kilinochchi,29.0,3,1.0,6.123233995736766e-17,30.0,38.0,32.0,33.333333333333336,18.0
2018-04-01,Kilinochchi,18.0,4,0.8660254037844387,-0.4999999999999998,29.0,30.0,38.0,32.333333333333336,20.0
2018-05-01,Kilinochchi,20.0,5,0.49999999999999994,-0.8660254037844387,18.0,29.0,30.0,25.666666666666668,45.0
2018-06-01,Kilinochchi,45.0,6,1.2246467991473532e-16,-1.0,20.0,18.0,29.0,22.333333333333332,33.0
2018-07-01,Kilinochchi,33.0,7,-0.4999999999999997,-0.8660254037844388,45.0,20.0,18.0,27.666666666666668,27.0
2018-08-01,Kilinochchi,27.0,8,-0.8660254037844385,-0.5000000000000004,33.0,45.0,20.0,32.666666666666664,34.0
2018-09-01,Kilinochchi,34.0,9,-1.0,-1.8369701987210297e-16,27.0,33.0,45.0,35.0,9.0
2018-10-01,Kilinochchi,9.0,10,-0.8660254037844386,0.5000000000000001,34.0,27.0,33.0,31.333333333333332,32.0
2018-11-01,Kilinochchi,32.0,11,-0.5000000000000004,0.8660254037844384,9.0,34.0,27.0,23.333333333333332,27.0
2018-12-01,Kilinochchi,27.0,12,-2.4492935982947064e-16,1.0,32.0,9.0,34.0,25.0,34.0
2019-01-01,Kilinochchi,34.0,1,0.49999999999999994,0.8660254037844387,27.0,32.0,9.0,22.666666666666668,23.0
2019-02-01,Kilinochchi,23.0,2,0.8660254037844386,0.5000000000000001,34.0,27.0,32.0,31.0,16.0
2019-03-01,Kilinochchi,16.0,3,1.0,6.123233995736766e-17,23.0,34.0,27.0,28.0,11.0
2019-04-01,Kilinochchi,11.0,4,0.8660254037844387,-0.4999999999999998,16.0,23.0,34.0,24.333333333333332,12.0
2019-05-01,Kilinochchi,12.0,5,0.49999999999999994,-0.8660254037844387,11.0,16.0,23.0,16.666666666666668,9.0
2019-06-01,Kilinochchi,9.0,6,1.2246467991473532e-16,-1.0,12.0,11.0,16.0,13.0,11.0
2019-07-01,Kilinochchi,11.0,7,-0.4999999999999997,-0.8660254037844388,9.0,12.0,11.0,10.666666666666666,5.0
2019-08-01,Kilinochchi,5.0,8,-0.8660254037844385,-0.5000000000000004,11.0,9.0,12.0,10.666666666666666,13.0
2019-09-01,Kilinochchi,13.0,9,-1.0,-1.8369701987210297e-16,5.0,11.0,9.0,8.333333333333334,22.0
2019-10-01,Kilinochchi,22.0,10,-0.8660254037844386,0.5000000000000001,13.0,5.0,11.0,9.666666666666666,99.0
2019-11-01,Kilinochchi,99.0,11,-0.5000000000000004,0.8660254037844384,22.0,13.0,5.0,13.333333333333334,141.0
2019-12-01,Kilinochchi,141.0,12,-2.4492935982947064e-16,1.0,99.0,22.0,13.0,44.666666666666664,64.0
2020-01-01,Kilinochchi,64.0,1,0.49999999999999994,0.8660254037844387,141.0,99.0,22.0,87.33333333333333,31.0
2020-02-01,Kilinochchi,31.0,2,0.8660254037844386,0.5000000000000001,64.0,141.0,99.0,101.33333333333333,8.0
2020-03-01,Kilinochchi,8.0,3,1.0,6.123233995736766e-17,31.0,64.0,141.0,78.66666666666667,1.0
2020-04-01,Kilinochchi,1.0,4,0.8660254037844387,-0.4999999999999998,8.0,31.0,64.0,34.333333333333336,1.0
2020-05-01,Kilinochchi,1.0,5,0.49999999999999994,-0.8660254037844387,1.0,8.0,31.0,13.333333333333334,11.0
2020-06-01,Kilinochchi,11.0,6,1.2246467991473532e-16,-1.0,1.0,1.0,8.0,3.3333333333333335,6.0
2020-07-01,Kilinochchi,6.0,7,-0.4999999999999997,-0.8660254037844388,11.0,1.0,1.0,4.333333333333333,3.0
2020-08-01,Kilinochchi,3.0,8,-0.8660254037844385,-0.5000000000000004,6.0,11.0,1.0,6.0,1.0
2020-09-01,Kilinochchi,1.0,9,-1.0,-1.8369701987210297e-16,3.0,6.0,11.0,6.666666666666667,3.0
2020-10-01,Kilinochchi,3.0,10,-0.8660254037844386,0.5000000000000001,1.0,3.0,6.0,3.3333333333333335,5.0
2020-11-01,Kilinochchi,5.0,11,-0.5000000000000004,0.8660254037844384,3.0,1.0,3.0,2.3333333333333335,1.0
2020-12-01,Kilinochchi,1.0,12,-2.4492935982947064e-16,1.0,5.0,3.0,1.0,3.0,10.0
2021-01-01,Kilinochchi,10.0,1,0.49999999999999994,0.8660254037844387,1.0,5.0,3.0,3.0,6.0
2021-02-01,Kilinochchi,6.0,2,0.8660254037844386,0.5000000000000001,10.0,1.0,5.0,5.333333333333333,1.0
2021-03-01,Kilinochchi,1.0,3,1.0,6.123233995736766e-17,6.0,10.0,1.0,5.666666666666667,3.0
2021-04-01,Kilinochchi,3.0,4,0.8660254037844387,-0.4999999999999998,1.0,6.0,10.0,5.666666666666667,1.0
2021-05-01,Kilinochchi,1.0,5,0.49999999999999994,-0.8660254037844387,3.0,1.0,6.0,3.3333333333333335,1.0
2021-06-01,Kilinochchi,1.0,6,1.2246467991473532e-16,-1.0,1.0,3.0,1.0,1.6666666666666667,0.0
2021-07-01,Kilinochchi,0.0,7,-0.4999999999999997,-0.8660254037844388,1.0,1.0,3.0,1.6666666666666667,0.0
2021-08-01,Kilinochchi,0.0,8,-0.8660254037844385,-0.5000000000000004,0.0,1.0,1.0,0.6666666666666666,0.0
2021-09-01,Kilinochchi,0.0,9,-1.0,-1.8369701987210297e-16,0.0,0.0,1.0,0.3333333333333333,0.0
2021-10-01,Kilinochchi,0.0,10,-0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,0.0,0.0
2021-11-01,Kilinochchi,0.0,11,-0.5000000000000004,0.8660254037844384,0.0,0.0,0.0,0.0,0.0
2010-04-01,Kurunegala,54.0,4,0.8660254037844387,-0.4999999999999998,99.0,142.0,197.0,146.0,100.0
2010-05-01,Kurunegala,100.0,5,0.49999999999999994,-0.8660254037844387,54.0,99.0,142.0,98.33333333333333,151.0
2010-06-01,Kurunegala,151.0,6,1.2246467991473532e-16,-1.0,100.0,54.0,99.0,84.33333333333333,300.0
2010-07-01,Kurunegala,300.0,7,-0.4999999999999997,-0.8660254037844388,151.0,100.0,54.0,101.66666666666667,214.0
2010-08-01,Kurunegala,214.0,8,-0.8660254037844385,-0.5000000000000004,300.0,151.0,100.0,183.66666666666666,78.0
2010-09-01,Kurunegala,78.0,9,-1.0,-1.8369701987210297e-16,214.0,300.0,151.0,221.66666666666666,47.0
2010-10-01,Kurunegala,47.0,10,-0.8660254037844386,0.5000000000000001,78.0,214.0,300.0,197.33333333333334,21.0
2010-11-01,Kurunegala,21.0,11,-0.5000000000000004,0.8660254037844384,47.0,78.0,214.0,113.0,26.0
2010-12-01,Kurunegala,26.0,12,-2.4492935982947064e-16,1.0,21.0,47.0,78.0,48.666666666666664,31.0
2011-01-01,Kurunegala,31.0,1,0.49999999999999994,0.8660254037844387,26.0,21.0,47.0,31.333333333333332,49.0
2011-02-01,Kurunegala,49.0,2,0.8660254037844386,0.5000000000000001,31.0,26.0,21.0,26.0,60.0
2011-03-01,Kurunegala,60.0,3,1.0,6.123233995736766e-17,49.0,31.0,26.0,35.333333333333336,59.0
2011-04-01,Kurunegala,59.0,4,0.8660254037844387,-0.4999999999999998,60.0,49.0,31.0,46.666666666666664,91.0
2011-05-01,Kurunegala,91.0,5,0.49999999999999994,-0.8660254037844387,59.0,60.0,49.0,56.0,116.0
2011-06-01,Kurunegala,116.0,6,1.2246467991473532e-16,-1.0,91.0,59.0,60.0,70.0,178.0
2011-07-01,Kurunegala,178.0,7,-0.4999999999999997,-0.8660254037844388,116.0,91.0,59.0,88.66666666666667,84.0
2011-08-01,Kurunegala,84.0,8,-0.8660254037844385,-0.5000000000000004,178.0,116.0,91.0,128.33333333333334,84.0
2011-09-01,Kurunegala,84.0,9,-1.0,-1.8369701987210297e-16,84.0,178.0,116.0,126.0,71.0
2011-10-01,Kurunegala,71.0,10,-0.8660254037844386,0.5000000000000001,84.0,84.0,178.0,115.33333333333333,82.0
2011-11-01,Kurunegala,82.0,11,-0.5000000000000004,0.8660254037844384,71.0,84.0,84.0,79.66666666666667,135.0
2011-12-01,Kurunegala,135.0,12,-2.4492935982947064e-16,1.0,82.0,71.0,84.0,79.0,159.0
2012-01-01,Kurunegala,159.0,1,0.49999999999999994,0.8660254037844387,135.0,82.0,71.0,96.0,148.0
2012-02-01,Kurunegala,148.0,2,0.8660254037844386,0.5000000000000001,159.0,135.0,82.0,125.33333333333333,114.0
2012-03-01,Kurunegala,114.0,3,1.0,6.123233995736766e-17,148.0,159.0,135.0,147.33333333333334,100.0
2012-04-01,Kurunegala,100.0,4,0.8660254037844387,-0.4999999999999998,114.0,148.0,159.0,140.33333333333334,140.0
2012-05-01,Kurunegala,140.0,5,0.49999999999999994,-0.8660254037844387,100.0,114.0,148.0,120.66666666666667,342.0
2012-06-01,Kurunegala,342.0,6,1.2246467991473532e-16,-1.0,140.0,100.0,114.0,118.0,406.0
2012-07-01,Kurunegala,406.0,7,-0.4999999999999997,-0.8660254037844388,342.0,140.0,100.0,194.0,401.0
2012-08-01,Kurunegala,401.0,8,-0.8660254037844385,-0.5000000000000004,406.0,342.0,140.0,296.0,320.0
2012-09-01,Kurunegala,320.0,9,-1.0,-1.8369701987210297e-16,401.0,406.0,342.0,383.0,311.0
2012-10-01,Kurunegala,311.0,10,-0.8660254037844386,0.5000000000000001,320.0,401.0,406.0,375.6666666666667,497.0
2012-11-01,Kurunegala,497.0,11,-0.5000000000000004,0.8660254037844384,311.0,320.0,401.0,344.0,599.0
2012-12-01,Kurunegala,599.0,12,-2.4492935982947064e-16,1.0,497.0,311.0,320.0,376.0,720.0
2013-01-01,Kurunegala,720.0,1,0.49999999999999994,0.8660254037844387,599.0,497.0,311.0,469.0,485.0
2013-02-01,Kurunegala,485.0,2,0.8660254037844386,0.5000000000000001,720.0,599.0,497.0,605.3333333333334,303.0
2013-03-01,Kurunegala,303.0,3,1.0,6.123233995736766e-17,485.0,720.0,599.0,601.3333333333334,134.0
2013-04-01,Kurunegala,134.0,4,0.8660254037844387,-0.4999999999999998,303.0,485.0,720.0,502.6666666666667,194.0
2013-05-01,Kurunegala,194.0,5,0.49999999999999994,-0.8660254037844387,134.0,303.0,485.0,307.3333333333333,195.0
2013-06-01,Kurunegala,195.0,6,1.2246467991473532e-16,-1.0,194.0,134.0,303.0,210.33333333333334,154.0
2013-07-01,Kurunegala,154.0,7,-0.4999999999999997,-0.8660254037844388,195.0,194.0,134.0,174.33333333333334,163.0
2013-08-01,Kurunegala,163.0,8,-0.8660254037844385,-0.5000000000000004,154.0,195.0,194.0,181.0,105.0
2013-09-01,Kurunegala,105.0,9,-1.0,-1.8369701987210297e-16,163.0,154.0,195.0,170.66666666666666,104.0
2013-10-01,Kurunegala,104.0,10,-0.8660254037844386,0.5000000000000001,105.0,163.0,154.0,140.66666666666666,98.0
2013-11-01,Kurunegala,98.0,11,-0.5000000000000004,0.8660254037844384,104.0,105.0,163.0,124.0,117.0
2013-12-01,Kurunegala,117.0,12,-2.4492935982947064e-16,1.0,98.0,104.0,105.0,102.33333333333333,163.0
2014-01-01,Kurunegala,163.0,1,0.49999999999999994,0.8660254037844387,117.0,98.0,104.0,106.33333333333333,106.0
2014-02-01,Kurunegala,106.0,2,0.8660254037844386,0.5000000000000001,163.0,117.0,98.0,126.0,94.0
2014-03-01,Kurunegala,94.0,3,1.0,6.123233995736766e-17,106.0,163.0,117.0,128.66666666666666,61.0
2014-04-01,Kurunegala,61.0,4,0.8660254037844387,-0.4999999999999998,94.0,106.0,163.0,121.0,61.0
2014-05-01,Kurunegala,61.0,5,0.49999999999999994,-0.8660254037844387,61.0,94.0,106.0,87.0,303.0
2014-06-01,Kurunegala,303.0,6,1.2246467991473532e-16,-1.0,61.0,61.0,94.0,72.0,318.0
2014-07-01,Kurunegala,318.0,7,-0.4999999999999997,-0.8660254037844388,303.0,61.0,61.0,141.66666666666666,296.0
2014-08-01,Kurunegala,296.0,8,-0.8660254037844385,-0.5000000000000004,318.0,303.0,61.0,227.33333333333334,195.0
2014-09-01,Kurunegala,195.0,9,-1.0,-1.8369701987210297e-16,296.0,318.0,303.0,305.6666666666667,287.0
2014-10-01,Kurunegala,287.0,10,-0.8660254037844386,0.5000000000000001,195.0,296.0,318.0,269.6666666666667,316.0
2014-11-01,Kurunegala,316.0,11,-0.5000000000000004,0.8660254037844384,287.0,195.0,296.0,259.3333333333333,264.0
2014-12-01,Kurunegala,264.0,12,-2.4492935982947064e-16,1.0,316.0,287.0,195.0,266.0,329.0
2015-01-01,Kurunegala,329.0,1,0.49999999999999994,0.8660254037844387,264.0,316.0,287.0,289.0,178.0
2015-02-01,Kurunegala,178.0,2,0.8660254037844386,0.5000000000000001,329.0,264.0,316.0,303.0,108.0
2015-03-01,Kurunegala,108.0,3,1.0,6.123233995736766e-17,178.0,329.0,264.0,257.0,73.0
2015-04-01,Kurunegala,73.0,4,0.8660254037844387,-0.4999999999999998,108.0,178.0,329.0,205.0,62.0
2015-05-01,Kurunegala,62.0,5,0.49999999999999994,-0.8660254037844387,73.0,108.0,178.0,119.66666666666667,61.0
2015-06-01,Kurunegala,61.0,6,1.2246467991473532e-16,-1.0,62.0,73.0,108.0,81.0,82.0
2015-07-01,Kurunegala,82.0,7,-0.4999999999999997,-0.8660254037844388,61.0,62.0,73.0,65.33333333333333,70.0
2015-08-01,Kurunegala,70.0,8,-0.8660254037844385,-0.5000000000000004,82.0,61.0,62.0,68.33333333333333,27.0
2015-09-01,Kurunegala,27.0,9,-1.0,-1.8369701987210297e-16,70.0,82.0,61.0,71.0,56.0
2015-10-01,Kurunegala,56.0,10,-0.8660254037844386,0.5000000000000001,27.0,70.0,82.0,59.666666666666664,107.0
2015-11-01,Kurunegala,107.0,11,-0.5000000000000004,0.8660254037844384,56.0,27.0,70.0,51.0,100.0
